MSZoning,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenonbvGr,KitchenQual,TotRmsAbvGrd,Functiononl,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,price
RM,6120,Pave,non,Reg,Lvl,Inside,Gtl,5,6,1925,1999,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,960,960,GasA,Gd,Y,SBrkr,995,0,0,995,0,0,1,0,2,1,TA,5,Typ,0,non,Detchd,1926,Unf,1,264,TA,TA,0,15,51,0,0,0,non,MnPrv,non,0,3,2009,WD,156031.904802362
RM,6120,Pave,non,Reg,Lvl,Inside,Gtl,5,6,1938,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,Fa,No,LwQ,273,Unf,0,679,952,GasA,TA,Y,FuseA,994,588,0,1582,0,0,2,0,3,1,TA,6,Typ,1,Gd,Detchd,1938,Unf,1,250,Fa,TA,189,0,34,150,0,0,non,non,non,0,2,2009,WD,168202.892306596
RM,8635,Pave,non,Reg,Lvl,Inside,Gtl,5,5,1925,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,Fa,BrkTil,TA,TA,No,LwQ,134,Unf,0,938,1072,GasA,TA,Y,SBrkr,1072,0,0,1072,1,0,1,0,2,1,TA,5,Typ,0,non,Detchd,1982,Unf,5,1184,Fa,TA,0,0,105,0,0,0,non,non,non,0,8,2009,WD,166505.984017547
RM,8094,Pave,Grvl,Reg,Lvl,Inside,Gtl,6,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,1048,1048,GasA,Gd,Y,FuseA,1048,720,0,1768,0,0,2,0,3,1,TA,8,Typ,0,non,Detchd,1930,Unf,2,576,Fa,Fa,0,0,150,0,0,0,non,non,non,0,6,2009,WD,176507.37022149
RM,9928,Pave,Grvl,Reg,Lvl,Inside,Gtl,7,8,1915,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,672,672,GasA,Fa,Y,SBrkr,1272,672,0,1944,0,0,2,0,3,1,TA,8,Min2,0,non,Detchd,1915,Unf,1,216,TA,TA,24,28,0,0,0,0,non,non,Shed,400,6,2009,WD,180116.752553161
RM,3000,Pave,Grvl,Reg,Bnk,Inside,Gtl,5,1,1922,1950,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,1040,1040,GasA,TA,N,SBrkr,1088,1040,0,2128,0,0,2,0,4,2,TA,11,Sev,0,non,non,non,non,0,0,non,non,0,56,0,0,0,0,non,non,non,0,9,2009,WD,183072.740591406
RM,6876,Pave,non,Reg,Lvl,Inside,Gtl,6,5,1927,1950,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,Fa,No,BLQ,522,Unf,0,198,720,GasA,Fa,Y,SBrkr,1146,784,0,1930,1,0,2,0,4,1,TA,8,Typ,0,non,Attchd,1927,Unf,1,316,TA,TA,0,0,213,0,0,0,non,MnPrv,non,0,8,2009,WD,189595.964677698
RM,5775,Pave,non,IR2,Bnk,Corner,Mod,6,7,1915,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,483,483,GasA,Ex,Y,SBrkr,741,686,0,1427,0,0,1,0,3,1,Gd,7,Typ,0,non,Attchd,1915,Unf,1,379,TA,TA,0,24,112,0,0,0,non,non,non,0,2,2009,WD,167523.919076265
RM,5852,Pave,non,IR3,Bnk,Corner,Gtl,7,5,1902,2000,Gable,CompShg,MetalSd,MetalSd,Stone,188,TA,Fa,BrkTil,TA,Fa,No,Rec,169,Unf,0,851,1020,GasA,TA,N,FuseF,978,886,0,1864,0,0,2,1,6,1,TA,9,Typ,0,non,non,non,non,0,0,non,non,0,188,102,0,0,0,non,non,non,0,5,2009,WD,210817.775863413
RM,5160,Pave,non,Reg,Lvl,Corner,Gtl,6,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Fa,BrkTil,TA,TA,No,Unf,0,Unf,0,1204,1204,GasA,TA,Y,FuseA,1204,462,0,1666,0,0,1,0,3,1,TA,4,Typ,0,non,Detchd,1927,Unf,1,384,Fa,TA,0,0,148,0,0,0,non,non,non,0,8,2009,WD,172942.930813351
RM,5160,Pave,Grvl,Reg,Lvl,Inside,Gtl,4,6,1923,1950,Hip,CompShg,MetalSd,MetalSd,None,0,TA,Gd,PConc,Gd,Fa,Av,BLQ,749,Rec,63,46,858,GasA,TA,Y,SBrkr,892,0,0,892,1,0,1,0,1,1,Gd,5,Min2,0,non,non,non,non,0,0,non,non,0,0,105,0,160,0,non,non,non,0,7,2009,COD,145286.278144089
RM,10320,Pave,Grvl,Reg,Bnk,Inside,Gtl,6,7,1915,1965,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,No,Rec,276,ALQ,262,160,698,GasA,Ex,Y,FuseF,754,649,0,1403,1,0,1,1,3,1,TA,7,Typ,0,non,Detchd,1915,Unf,1,308,TA,TA,0,0,288,0,0,0,non,non,non,0,2,2009,WD,176468.653371492
RL,4280,Pave,non,IR1,Lvl,Inside,Gtl,4,9,1946,2001,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,Fa,TA,No,Unf,0,Unf,0,560,560,GasA,Ex,Y,FuseA,704,0,0,704,0,1,1,0,2,1,Fa,4,Typ,0,non,CarPort,1946,Unf,1,220,TA,TA,0,0,24,0,0,0,non,non,non,0,9,2009,WD,159040.069562187
RL,10800,Pave,non,Reg,Lvl,Inside,Gtl,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0,TA,Gd,CBlock,Gd,Gd,Gd,GLQ,1200,Unf,0,0,1200,GasA,TA,Y,SBrkr,1200,0,0,1200,3,0,3,0,3,1,TA,5,Typ,0,non,non,non,non,0,0,non,non,120,0,0,0,0,0,non,non,non,0,3,2009,WD,178518.204332507
RL,10547,Pave,non,IR1,Lvl,Inside,Gtl,5,5,1978,1978,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,PConc,Gd,Gd,Gd,GLQ,1152,Unf,0,0,1152,GasA,TA,Y,SBrkr,1152,0,0,1152,2,0,2,0,2,2,TA,6,Typ,0,non,Detchd,1960,Unf,1,252,TA,Fa,0,0,0,0,0,0,non,non,non,0,7,2009,WD,169163.980786825
RL,9780,Pave,non,Reg,Lvl,Inside,Gtl,5,3,1934,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,585,585,GasA,TA,N,FuseA,687,425,0,1112,1,0,2,0,4,1,TA,6,Typ,0,non,Detchd,1934,Unf,1,226,Po,Po,0,0,0,0,0,0,non,non,non,0,3,2009,WD,189786.685274579
RL,11625,Pave,non,Reg,Lvl,Inside,Gtl,5,6,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,172,TA,TA,CBlock,TA,TA,No,BLQ,527,Unf,0,525,1052,GasA,TA,Y,SBrkr,1052,0,0,1052,0,0,1,1,3,1,TA,6,Typ,1,Po,Attchd,1984,Fin,1,668,TA,TA,0,215,0,0,0,0,non,non,non,0,4,2009,WD,181246.728523853
RL,8014,Pave,non,IR1,Lvl,CulDSac,Gtl,6,5,1978,1978,Gable,CompShg,Plywood,HdBoard,BrkFace,23,TA,TA,CBlock,Gd,TA,Gd,GLQ,456,Unf,0,0,456,GasA,TA,Y,SBrkr,1034,0,0,1034,0,1,1,0,3,1,TA,5,Typ,1,Fa,Basment,1978,Fin,2,504,TA,TA,0,0,0,0,0,0,non,non,non,0,6,2009,WD,176349.927153587
RL,15400,Pave,non,Reg,Lvl,Inside,Gtl,5,5,1961,1961,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,Gd,No,Unf,0,Unf,0,552,552,GasA,TA,Y,SBrkr,904,611,259,1774,0,0,2,0,4,1,TA,8,Typ,1,TA,Attchd,1961,Unf,1,384,TA,TA,290,40,0,0,0,0,non,non,non,0,7,2009,WD,205266.631009142
RL,15312,Pave,non,Reg,Lvl,Inside,Gtl,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54,TA,TA,CBlock,TA,TA,Av,BLQ,588,Unf,0,550,1138,GasA,Ex,Y,SBrkr,1138,0,0,1138,0,1,1,0,3,1,TA,6,Typ,1,TA,Attchd,1960,RFn,2,480,TA,TA,0,0,0,0,140,0,non,MnPrv,non,0,3,2009,COD,187397.993362224
RL,15584,Pave,non,Reg,Lvl,Inside,Gtl,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,366,TA,TA,CBlock,TA,TA,Mn,Unf,0,Unf,0,825,825,GasA,Ex,Y,SBrkr,2071,0,0,2071,0,1,1,1,4,1,TA,9,Typ,1,TA,Attchd,1956,Unf,1,336,TA,TA,131,28,0,0,0,0,non,non,non,0,10,2009,WD,208943.427726113
RL,9000,Pave,non,Reg,Lvl,Corner,Gtl,2,2,1947,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,Slab,non,non,non,non,0,non,0,0,0,GasA,Fa,N,SBrkr,660,0,0,660,0,0,1,0,2,1,Fa,5,Min2,0,non,non,non,non,0,0,non,non,0,0,100,0,0,0,non,non,non,0,6,2009,WD,165014.532907657
RL,15635,Pave,non,IR1,Lvl,CulDSac,Gtl,4,5,1954,1954,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,non,non,non,non,0,non,0,0,0,GasA,TA,Y,SBrkr,1383,0,0,1383,0,0,1,0,2,1,TA,6,Mod,0,non,Attchd,1980,Unf,2,498,Fa,TA,0,0,90,0,110,0,non,non,non,0,10,2009,WD,182492.037566236
RL,9571,Pave,non,Reg,Lvl,Inside,Gtl,5,5,1956,1956,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Rec,257,Unf,0,816,1073,GasA,TA,Y,FuseA,1073,0,0,1073,1,0,1,0,2,1,TA,5,Typ,0,non,Attchd,1956,Unf,1,340,TA,TA,0,0,0,0,0,0,non,GdPrv,non,0,2,2009,WD,161718.71259042
RL,9350,Pave,non,Reg,Bnk,Inside,Gtl,6,7,1946,1950,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,342,Unf,0,405,747,GasA,Ex,Y,SBrkr,892,747,0,1639,0,0,1,1,3,1,Gd,6,Typ,1,Gd,Detchd,1946,Unf,1,240,TA,TA,0,50,0,0,0,0,non,non,non,0,7,2009,WD,180084.118941162
RL,7440,Pave,non,Reg,Lvl,Inside,Gtl,5,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,Gd,TA,No,BLQ,173,Unf,0,916,1089,GasW,TA,Y,SBrkr,1089,0,0,1089,1,0,1,0,3,1,TA,5,Typ,1,Gd,Detchd,1954,RFn,1,252,TA,TA,328,0,0,0,0,0,non,MnPrv,non,0,9,2009,WD,178534.950802179
RL,4235,Pave,non,Reg,Lvl,Inside,Gtl,5,5,1984,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,149,Gd,TA,CBlock,Gd,TA,Mn,GLQ,552,ALQ,393,104,1049,GasA,TA,Y,SBrkr,1049,0,0,1049,1,0,2,0,2,1,Gd,5,Typ,0,non,Attchd,1984,Fin,1,266,TA,TA,0,105,0,0,0,0,non,non,non,0,2,2009,WD,151217.259961305
RL,10778,Pave,non,IR1,Lvl,Inside,Gtl,7,6,1990,1991,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,460,ALQ,286,308,1054,GasA,Gd,Y,SBrkr,1061,0,0,1061,1,0,1,1,1,1,Gd,4,Typ,0,non,Attchd,1990,Unf,2,462,TA,TA,114,36,0,0,0,0,non,non,non,0,7,2009,WD,156342.717587562
RL,19255,Pave,non,IR1,Lvl,Inside,Gtl,6,5,1983,1983,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,100,Gd,TA,CBlock,Gd,TA,Av,Rec,70,GLQ,450,0,520,GasA,Gd,Y,SBrkr,1338,0,0,1338,0,0,1,1,2,1,Gd,5,Min2,1,Po,Attchd,1983,Unf,2,576,TA,TA,0,0,0,0,0,0,non,non,Shed,600,9,2009,WD,188511.443835239
RL,10560,Pave,non,Reg,Lvl,Corner,Gtl,7,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,Gd,PConc,Gd,Gd,No,GLQ,474,Unf,0,605,1079,GasA,Ex,Y,SBrkr,1079,800,0,1879,1,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1993,RFn,2,473,TA,TA,400,100,144,0,0,0,non,MnPrv,non,0,8,2009,WD,183570.337896789
RL,26400,Pave,non,Reg,Bnk,FR2,Gtl,5,7,1880,2007,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,PConc,non,non,non,non,0,non,0,0,0,GasA,Ex,Y,SBrkr,1288,728,0,2016,0,0,1,0,4,1,TA,7,Mod,1,TA,Attchd,1900,Unf,2,576,TA,TA,0,0,0,0,0,0,non,non,non,0,6,2009,WD,225810.160292177
RL,7018,Pave,non,Reg,Lvl,Inside,Gtl,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,Slab,non,non,non,non,0,non,0,0,0,GasA,TA,Y,SBrkr,1114,1114,0,2228,0,0,2,0,6,2,TA,8,Typ,0,non,Detchd,1979,Unf,2,720,TA,TA,73,0,0,0,0,0,non,non,non,0,6,2009,WD,214217.401131694
RL,7018,Pave,non,Reg,Bnk,Inside,Gtl,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,Slab,non,non,non,non,0,non,0,0,0,GasA,TA,Y,SBrkr,1535,0,0,1535,0,0,2,0,4,2,TA,8,Typ,0,non,Attchd,1979,Unf,2,400,TA,TA,0,0,0,0,0,0,non,GdPrv,non,0,6,2009,WD,187665.64101603
RL,7040,Pave,non,Reg,Lvl,Inside,Gtl,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,BrkFace,216,TA,TA,CBlock,Gd,TA,Av,GLQ,1094,Unf,0,0,1094,GasA,TA,Y,SBrkr,1229,0,0,1229,2,0,0,2,2,2,Gd,6,Typ,2,TA,Detchd,1979,Unf,2,672,TA,TA,120,0,0,0,0,0,non,non,non,0,6,2009,WD,161157.177744039
RL,7007,Pave,non,Reg,Bnk,Inside,Gtl,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,Slab,non,non,non,non,0,non,0,0,0,GasA,TA,Y,SBrkr,1513,0,0,1513,0,0,2,0,4,2,TA,8,Typ,0,non,Attchd,1979,Unf,2,400,TA,TA,0,0,0,0,0,0,non,non,non,0,6,2009,WD,187643.992594193
RL,11855,Pave,non,Reg,Lvl,Inside,Gtl,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,23,TA,TA,PConc,Ex,TA,No,GLQ,820,Unf,0,348,1168,GasA,Ex,Y,SBrkr,1168,1619,0,2787,2,0,4,2,6,2,TA,8,Typ,2,TA,BuiltIn,2000,Fin,4,820,TA,TA,312,0,0,0,0,0,non,non,non,0,10,2009,WD,228156.372839158
RL,7939,Pave,non,Reg,Lvl,Inside,Gtl,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,23,TA,TA,PConc,Ex,TA,No,GLQ,820,Unf,0,348,1168,GasA,Ex,Y,SBrkr,1168,1619,0,2787,2,0,4,2,6,2,TA,8,Typ,2,TA,BuiltIn,2000,Fin,4,820,TA,TA,312,0,0,0,0,0,non,non,non,0,10,2009,WD,220449.534665317
RL,7976,Pave,non,Reg,Lvl,Inside,Gtl,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,23,TA,TA,PConc,Ex,TA,No,GLQ,820,Unf,0,348,1168,GasA,Ex,Y,SBrkr,1168,1619,0,2787,2,0,4,2,6,2,TA,8,Typ,2,TA,BuiltIn,2000,Fin,4,820,TA,TA,312,0,0,0,0,0,non,non,non,0,10,2009,WD,220522.352084222
RL,10933,Pave,non,Reg,Lvl,Inside,Gtl,9,5,2009,2009,Hip,CompShg,VinylSd,VinylSd,Stone,242,Ex,TA,PConc,Ex,TA,Gd,GLQ,1021,Unf,0,534,1555,GasA,Ex,Y,SBrkr,1680,0,0,1680,1,0,1,1,1,1,Ex,8,Typ,1,Gd,Attchd,2009,Fin,3,1138,TA,TA,185,24,0,0,0,0,non,non,non,0,7,2009,New,156647.763531624
RL,10816,Pave,non,IR1,Lvl,Inside,Gtl,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,364,Ex,TA,PConc,Ex,TA,Gd,GLQ,1104,Unf,0,616,1720,GasA,Ex,Y,SBrkr,1720,0,0,1720,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2008,RFn,3,846,TA,TA,208,104,0,0,0,0,non,non,non,0,11,2009,WD,187388.833374873
RL,9178,Pave,non,Reg,Lvl,Inside,Gtl,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1468,1468,GasA,Ex,Y,SBrkr,1468,0,0,1468,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2008,RFn,3,904,TA,TA,192,142,0,0,0,0,non,non,non,0,6,2009,WD,178640.723791573
RL,11422,Pave,non,IR1,Lvl,Inside,Gtl,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,352,Gd,TA,PConc,Ex,TA,Av,GLQ,1359,Unf,0,479,1838,GasA,Ex,Y,SBrkr,1838,0,0,1838,1,0,2,0,3,1,Gd,7,Typ,2,Gd,Attchd,2007,RFn,2,524,TA,TA,154,222,0,0,0,0,non,non,non,0,4,2009,WD,180847.216739049
RL,6762,Pave,non,Reg,Lvl,Inside,Gtl,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,902,Unf,0,380,1282,GasA,Ex,Y,SBrkr,1290,0,0,1290,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2007,RFn,2,662,TA,TA,168,0,0,0,0,0,non,non,non,0,5,2009,WD,159505.170529478
RL,10324,Pave,non,IR1,Lvl,Corner,Gtl,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,140,Gd,TA,PConc,Gd,TA,Av,GLQ,872,Unf,0,382,1254,GasA,Ex,Y,SBrkr,1254,0,0,1254,1,0,2,0,2,1,Gd,5,Typ,0,non,Attchd,2008,RFn,3,810,TA,TA,168,92,0,0,0,0,non,non,non,0,3,2009,WD,164305.538020654
RL,11645,Pave,non,Reg,Lvl,Inside,Gtl,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,76,Gd,TA,PConc,Ex,TA,Gd,GLQ,24,Unf,0,1474,1498,GasA,Ex,Y,SBrkr,1498,0,0,1498,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2005,Fin,3,844,TA,TA,144,98,0,0,0,0,non,non,non,0,3,2009,WD,180181.19673723
RL,11646,Pave,non,IR1,Lvl,Inside,Gtl,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,704,704,GasA,Ex,Y,SBrkr,704,718,0,1422,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2005,Fin,2,440,TA,TA,36,28,0,0,0,0,non,non,non,0,7,2009,WD,184602.734989972
RL,16698,Pave,non,IR1,HLS,CulDSac,Mod,7,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,800,Unf,0,649,1449,GasA,Gd,Y,SBrkr,944,815,0,1759,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1992,Unf,2,525,TA,TA,150,193,0,0,0,0,non,non,non,0,6,2009,WD,193440.372174434
RL,9757,Pave,non,Reg,Low,Inside,Mod,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,PConc,TA,TA,No,ALQ,755,Unf,0,235,990,GasA,Ex,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,TA,5,Typ,0,non,Attchd,1995,RFn,1,440,TA,TA,66,0,0,0,92,0,non,non,non,0,10,2009,WD,184199.788209911
RL,14753,Pave,non,IR2,Low,Inside,Gtl,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Mn,GLQ,950,Unf,0,513,1463,GasA,Ex,Y,SBrkr,1463,0,0,1463,1,0,2,0,3,1,TA,5,Typ,0,non,Attchd,1998,Fin,2,539,TA,TA,0,81,0,0,0,0,non,GdPrv,non,0,12,2009,WD,196241.892907637
RL,8750,Pave,non,Reg,Lvl,Inside,Gtl,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,120,TA,TA,PConc,Gd,TA,No,GLQ,606,Unf,0,322,928,GasA,Ex,Y,SBrkr,928,844,0,1772,1,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1998,RFn,2,492,TA,TA,150,96,0,0,0,0,non,non,non,0,4,2009,WD,175588.618271096
RL,10739,Pave,non,IR1,Lvl,Inside,Gtl,7,5,2002,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,68,Gd,TA,PConc,Gd,TA,No,GLQ,1259,Unf,0,172,1431,GasA,Ex,Y,SBrkr,1444,0,0,1444,1,0,2,0,3,1,Gd,6,Typ,0,non,Attchd,2002,RFn,2,577,TA,TA,144,40,0,0,0,0,non,non,non,0,4,2009,WD,179503.046546829
RL,11166,Pave,non,Reg,Lvl,Inside,Gtl,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,180,Gd,TA,PConc,Gd,TA,Mn,GLQ,24,Unf,0,1468,1492,GasA,Ex,Y,SBrkr,1492,0,0,1492,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2001,RFn,2,608,TA,TA,0,114,0,0,168,0,non,non,non,0,7,2009,WD,183658.076582555
RL,16269,Pave,non,IR1,Lvl,CulDSac,Gtl,5,5,1978,1978,Gable,CompShg,MetalSd,MetalSd,BrkFace,76,TA,TA,BrkTil,Gd,TA,Av,GLQ,625,Unf,0,282,907,GasA,TA,Y,SBrkr,907,0,0,907,0,0,1,0,3,1,TA,5,Typ,0,non,Attchd,1978,Unf,1,343,TA,TA,72,0,0,0,0,0,non,MnPrv,non,0,7,2009,WD,193700.976276404
RL,6950,Pave,non,IR1,Lvl,Inside,Gtl,5,7,1979,1979,Gable,CompShg,HdBoard,HdBoard,BrkFace,40,TA,TA,CBlock,TA,TA,No,ALQ,710,BLQ,72,132,914,GasA,TA,Y,SBrkr,914,0,0,914,1,0,1,0,2,1,TA,5,Typ,0,non,Attchd,1979,Unf,2,444,TA,TA,0,0,0,0,0,0,non,non,non,0,10,2009,WD,165399.62450704
RL,11664,Pave,non,Reg,Lvl,Corner,Gtl,7,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,1234,Unf,0,335,1569,GasA,Ex,Y,SBrkr,1611,0,0,1611,1,0,2,0,3,1,Gd,6,Typ,0,non,Attchd,2002,RFn,3,1231,TA,TA,262,93,0,0,0,0,non,non,non,0,9,2009,WD,186847.944787446
RL,12334,Pave,non,IR1,Lvl,Inside,Gtl,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,198,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1068,1068,GasA,Ex,Y,SBrkr,1068,1116,0,2184,0,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2003,RFn,2,570,TA,TA,192,132,0,0,0,0,non,non,non,0,6,2009,WD,198127.73287817
RL,8749,Pave,non,Reg,Lvl,Inside,Gtl,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,non,non,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,840,840,GasA,Ex,Y,SBrkr,840,885,0,1725,0,0,2,1,3,1,Gd,6,Typ,0,non,Attchd,2002,RFn,2,550,TA,TA,0,48,0,0,0,0,non,non,non,0,11,2009,WD,183320.898107934
RL,11250,Pave,non,Reg,Lvl,Corner,Gtl,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,944,944,GasA,Ex,Y,SBrkr,944,926,0,1870,0,0,2,1,3,1,Gd,6,Typ,0,non,Attchd,2001,RFn,2,608,TA,TA,256,43,0,0,0,0,non,non,non,0,5,2009,WD,181613.606696657
RL,15750,Pave,non,Reg,Lvl,FR3,Gtl,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,260,Gd,TA,PConc,Gd,TA,Gd,GLQ,1246,Unf,0,216,1462,GasA,Ex,Y,SBrkr,1513,0,0,1513,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1999,Fin,2,521,TA,TA,135,34,0,0,0,0,non,non,non,0,6,2009,WD,178298.791761954
RL,12782,Pave,non,Reg,Lvl,Inside,Gtl,8,5,2002,2003,Hip,CompShg,HdBoard,HdBoard,BrkFace,164,Gd,TA,PConc,Ex,TA,Gd,GLQ,1360,Unf,0,462,1822,GasA,Ex,Y,SBrkr,1828,0,0,1828,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2002,Fin,2,523,TA,TA,194,144,0,0,0,0,non,non,non,0,6,2009,WD,185733.534000593
RL,8750,Pave,non,Reg,Lvl,Inside,Gtl,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,209,Gd,TA,PConc,Gd,TA,Av,GLQ,1111,Unf,0,306,1417,GasA,Ex,Y,SBrkr,1417,0,0,1417,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1997,Unf,2,511,TA,TA,60,0,0,0,117,0,non,non,non,0,8,2009,WD,180008.188485489
RL,10200,Pave,non,Reg,Lvl,Inside,Gtl,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,180,Gd,TA,PConc,Gd,TA,Av,GLQ,1478,Unf,0,100,1578,GasA,Ex,Y,SBrkr,1602,0,0,1602,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007,RFn,3,810,TA,TA,0,48,0,0,195,0,non,non,non,0,1,2009,WD,175127.59621604
RL,11069,Pave,non,Reg,Lvl,Corner,Gtl,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,608,608,GasA,Ex,Y,SBrkr,608,788,0,1396,0,0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,2007,Fin,2,440,TA,TA,100,36,0,0,0,0,non,non,non,0,7,2009,WD,183467.176862723
